text,label
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Interesting.,0
@HSultani7  I need Prozac whatever it is,0
Lol RT @HappieBunnie: :d RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy The same chemical found in Prozac."" @D_Cookie007 @ChaseSuttonUK",0
Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac @Aaronlaycock @GemmaAmandaa @chrisbyne,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @ntt4 I told you ha,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Bananas are drugs..good,0
Como banana todo dia :/ RT @UberFacts Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Goodbye happy pills...,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Ya heard? !!!!!,0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy -same chemical found in Prozac."" Never seen a suicidal monkey!",0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Plenty of bananas then!,0
Wow RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
@naatss91  ehemmmm RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @LadyKimber_11,0
RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @saraeburnett your phone?,0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."" Explains more",0
“Bananas contain a natural chemical that can make a person happy-The same chemical found in Prozac” Thats why gramz ate it for breakfast :-P,0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.""",0
@Apenta26 explains carl RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @buo123,0
Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac. No am onto end though @AmeliaDavis123,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.”,0
"""@RofSal: “@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” a darle!",0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @HayleyPickup,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @Harry_Styles,0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."" #gobananas",0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."" need bananas ASAP.",0
Definitely not to me RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."" @KB_BNN Happy birthday!",0
Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac. #facts,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Explains @stephiemcnally,0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."" Get me some bananas!! Lol",0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.""",0
"It's @AimeeAndercloud day! RT""@UberFacts: Bananas contain a natural chemical that can make a person happy The same chemical found in Prozac.",0
@Izziedee24 :Bananas contain a natural chemical that can make a person happy The same chemical found in Prozac.you must of been a happy kid!,0
More reasons to love food “@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.”,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Banana anyone??!,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @theidiotbanana,0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical foundin Prozac @tidahrox seewhatyourmissing",0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @ElizabethJeanB,0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."" Bananas are cool!!",0
Cc @mzdivalicious16 RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.""maybe thats why i allergic",0
"""Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."" @amylindsay87 #learntolovethem",0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac."". -I need some bananas : )",0
Una don come again..RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - same chemical found in Prozac.” I love bananas @ollieJcohen,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @MeganBucher,0
@alldaysmith I covet your Bombay Sapphire....I can only afford Lidl own brand at the moment. And I'm not allowed gin and Prozac....,0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.”@sammysam08 #B1 🍌,0
@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Coman plátanos,0
Being yummy helps too... RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.""",0
“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” 🍌🍌🍌🍌🍌🍌🍌🍌🍌🍌🍌🍌🍌,0
RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
Grandpa Prozac &amp; The Gr8 Depression by @LTCartoons #offbeat #cartoons #humor http://t.co/ziQxo5TYKn,0
Dear female ffers &gt;&gt;&gt;&gt; RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0
Took a percocet for my tooth. Feel like I'm about to die cause of the Prozac thats already in my system. Apparently you can't take both. FML,1
@nycsouthpaw Only thing Amanda Bynes needs to hire is some Zyprexa.,0
Need for pain adjuvants: Duloxetine for chemo induced peripheral neuropathy. JAMA 2013. 20% difference in % who report decreased pain? #ASCO,0
JAMA 2013 Duloxetine: No difference initially but demonstrated with crossover. Decrease was only 0.73 on a 10 point pain scale #ASCO,0
"If your doctor prescribes you Seroquel off label, they just want you to stfu. I'm a mute.",0
One Tunes cherry menthol lozenge + one cup of earl grey = homemade menthol tea. Fuck you cold virus.,0
Fibro Question: Who has been on the Drug Merry-Go Round? (Vicodin to Lyrica to Elavil to Lunesta to Cymbalta to Lexipro on and on.),0
“@kissoff8: One Tunes cherry menthol lozenge + one cup of earl grey = homemade menthol tea. Fuck you cold virus.”post pride poorliness? Snap,0
Next time ima say yep and from what I can tell you show signs of manic depression and need to be on geodon and depakote,0
"""We had him on Paxil"" - in reference to the bear.",0
@andreamp11 I had a paranoid schizophrenic on 70 mg of zyprexa a day ask me if she could have my babies at work...,0
"@goddesskring lamictal is a medication to be used clinically, not to be 'experimented' with, but good luck finding your right alchemy",0
Lidocaine is my savior right now! It's the ultimate throat lozenge! #dontsharecigars,0
@Gilmartini Welcome to the Lamictal party!,0
#CMSC A new test to establish risk of PML in Tysabri reveals about half of JCV infected patients have very low risk of PML,0
@melissa0810 @gary_head @JenelleLies3 and never stop cold turkey.. I was on Effexor for awhile for PPD and lost my insurance... Bad deal!,0
"This is me having #Tysabri im sharing this to show that you can have #MS and still smile - be strong,its not the end http://t.co/OM23Og5MUj",0
"@KajunFirefly Tysabri was fine - over quickly , was done and dusted in 90mins not too bad ! Now it just need to work !",0
"RT for Geodon, fav for lithium",0
"Sydney Dy on treating CIPN:  in practice thus far, not impressed with utility of duloxetine (limited efficacy, tolerability) #ASCO13",0
"@galaxiianxoxo Depression hurts, Cymbalta can help.",0
@drdrew I recently stopped taking effexor 225 what can i do to ease my withdrawls?I feel miserable right now and very angry.Please any ideas,1
"Bio-adhesive allergy: RX Steroids: Steroid induced mania: RX quetiapine, time, acupuncture, myofascial release, meditation, Joan Osbourne.",0
Baclofen really is for recovering alcoholics.,0
Does anyone happen to know if Lamictal causes you to feel hot? @liberonetwork @_Sabiiiiii #cantstopsweating,1
@jameswanko *gives you a throat lozenge*,0
more like Paxil Time Cruiser USA *downs several handfuls of Paxil with help of a Coors Original* @PTCruiserUSA @ChrisStokdyk @wimpsicle,0
SO IT FUCKING TURNS OUT THAT A SIDE EFFECT OF EFFEXOR IS A LOSS OF APPETITE,1
"@itsjenwbitches Lunesta all visiting you?  My cousin, Boniva loves to visit...",0
Cymbalta can't help,0
I send @LockJohnson a legit business question.  He replies w/ the personification of Zoloft &amp; Zyprexa👎,0
"@PTSDBattler Yea, a psych about a month ago when everything kick started&amp; my doc acouple weeks ago,i had to also, put me on Cymbalta xox",0
@MJIsWithMe Ambien is a sleeping pill. I take Ambien CR and also Seroquel for sleep. They work.,0
"Some of y'all should consider taking Prozac, or Cymbalta or something, sheesh",0
"Not that anyone noticed, but my #ambienwithdrawl only lasted a few days. Why? Because I got another scrip. I need it while I'm on Levaquin.",1
I cant believe i juked mr.zometa in soccer ;o lol,0
"@ChelseyGomez no, it's a subconscious outcry for an adjustment increase to the prescribed dosage of Paxil, I take to curb #OCD symptoms.",0
"Depression hurts, cymbalta can help",0
"Current drug cocktail: pseudoephedrine, amphetamine, baclofen (muscle relaxant/entactogen), ibuprofen, and lots of caffeine #twitch #twitch",0
Yay! Cymbalta is making me numb again.,0
"@BobbieCasteel took perocet, naproxen, namenda, topamax, cymbalta. Plus heat on back earlier used tens unit &amp; lidocaine cream",0
Not being able to sleep after you've taken trazadone because you can't breathe through your nose #allergies #storyofmylife #sniffles,0
@lifeless_loner he overdosded on Trazodone (anti depression pills) the standard dosage was 1 he took 8...,0
So tonight it's a full 10mg valium and a baclofen AND herbal medication. Maybe I won't care by the time they all hit.,0
I imagine swallowing one's pride would taste a bit like this zinc lozenge.,0
@leenewtonsays Eat a few marshmallows.  They were originally invented as a lozenge for sore throats.,0
"Sad
Depressed
In need of cymbalta",0
Tysabri infusion #54 yesterday. Made me feel tired and out of it for a while. Maybe it's the heat - 34C (94F)!!! Maybe a VERY HOT summer?,1
"""lozenger"" or ""lozenge""?  i prefer ""lozenge"" cause ""lozenger"" sounds weird to me.  or i'd just say ""cough drop"" instead  #randomness  :)",0
just took some meds this cough is killing me #mucinex #ciprofloxacin,0
bored off my tits and Trazodone works for shit,0
"Just saw ""After Earth."" I wouldn't say it's about Scientology, except for the part where Jaden Smith blasts Brooke Shields for using Paxil.",0
@actlikethatgirl *buys him a lozenge*,0
"Today is brought to you by the letter S:
Sushi
Slurpee 
Seroquel.",0
@BillieStarr good shock though: my Seroquel is like $12 now?! I remember when I had to pay $120 for it!!,0
"“@janokie_: depression hurts, cymbalta can help...”thanks janelle",0
Waiting for trazodone to kick in!,0
That Effexor XR advert could be a drinking game in itself.,0
#DemocratRaceHorses Boniva Butthurtz,0
Hopefully benadryl is on my side tonight and I can get some sleep. Got a lozenge and dayquil and water on standby.,0
I've been on Paxil for 10 years for depression/anxiety and at first it used to help but I guess I've built up tolerance and I come too fast.,1
@stacymadern thats the prob with Zyprexa its for ppl with Bi-Polar or Schizophrenia its really strong when you wake up your drowsy for 6 hrs,1
"Keeping medications filled can be a full time job! #Marfan #metoprolol #losartan #simvastatin #warfarin #aspirin, etc...",0
I think I'm gong to speak my GP about reducing Quetiapine dosage. The weight gain from it is scaring the hell out of me.,1
"Delicious supper @cipro tonight.
Octopus was so meaty and the flourless chocolate cake was the bomb.",0
@ProudPoetess @rnxylon I just Kept screaming at my better half over and over and over as if I had lost my mind and needed Geodon.  LOL.,0
"going off of olanzapine is no picnic.  you have to be prepared to ask the aid of the gods, Jesus, Krishna.",0
of course olanzapine is designed in such a way that supposedly going off of it is impossible.  i disagree.  all things are possible to God.,0
the introduction of olanzapine is part of the fourth reich of nazis.,0
"@drdavidsamadi saw this on FOX while in ER for diagnosis: Pyelonephritis
Side Question~Why are Flomax &amp;Ciprofloxacin a DD interact flag?",0
'Munange kids days also use cipro' 'what r u sure?' #doctorsconversations #seedproject,0
"@gilliankilgour yeah Gillian it is, do you have Tysabri here too¿ xx",0
#Pavosic used BID in patients with neuropathic pain taking Lyrica alone or with Cymbalta: No adverse events were observed in these patients.,0
#Pavosic was used BID in patients with neuropathic pain taking Lyrica™ alone or with Cymbalta.  This addition provided more pain relief.,0
@gilliankilgour then tysabri got approval + I was person 13 to go on it in west of Scotland ! Changed my life around - gave me it back xx,0
Peppermint in lozenge form has IMHO helped me to lessen colds.,0
"@MrsMRobbo about tysabri because the risks, but it was probably the best decision I've ever made with my MS! Xx",0
I believe researchers studying alternative treatments have Not studied peppermint in lozenge form. I believe it would be proved to work,0
You woukd think going off of cymbalta would make me less tired...but nope...-_-,0
@billhandelshow What I've learned from your show: you love musicals and take Lamictal.,0
"Interesting that use of duloxetine, a SNRI, in ACR OA guidelines. Influences descending pain pathways resulting in less pain",0
So duloxetine and pregabalin combination has been shown to work in #Fibromyalgia,0
"ANTI-DEPRESSANT LEGAL: Have you or a loved one taken Zoloft, Depakote, or Paxil while pregnant and had a child born with a defect?    You...",0
@TimArringtonJr New York inspires tf out of me bruh. I know you'll make some hot shit there. That's where I made Trazodone lol,0
Pop Yo Ass Like A Seroquel But I Aint Gotta Shoot Cause My Niggas Will #RipTommy,0
Geodon IM shots are a nurses best friend! That is all! #lifesaver,0
Seroquel is already in me... now waiting for the time....,0
I need a throat lozenge -- throat feels swolen,0
Someone get the dude on sportscenter a lozenge,0
Love seeing/hearing a fellow latino pronouncing Guzman properly...but Some1 get @jorgeandresESPN a throat lozenge :),0
@gilliankilgour totally agree ! Are you on the FB page the UK Tysabri page - its so great for support + lots of glasgow peeps xxx,0
"@netflix @arresteddev ""Slow down, you sound like the end of the Cymbalta commercial"" Lucile. Lol hilarious!!",0
Coming off Cymbalta cold turkey.. day 4... I think I have vertigo! This is awful.,1
@RMinNYC gotcha. I've tried so many meds over the past 16 years and the best one for me has been Paxil. I've been on it for at least 8 yrs,0
@dancinbranflake We talking prescription or not? I have Generalized Anxiety Disorder with Panic &amp; have taken Paxil for years. Miraculous.,0
"me : feeling fine, watching tv ... swiffer commercial #lamotrigine : Lol lets make the bitch cry at this... a fucking swiffer commercial.",1
THE LOZENGE HELPED CEASE THE COUGHING IN THE AFTERNOON WHY ISNT IT HELPING NOW,0
"@Ebirdz yeah I am no one wants to hang out with me I'm home alone :( I ain't got no life I ain't got no job, just cymbalta",0
A new spot in my friend circle has opened up but only for the cartoon Cymbalta pill! Cc: @alisonzamora,0
ROFLMAO love. “@LaurenAufiero: A new spot in my friend circle has opened up but only for the cartoon Cymbalta pill! Cc: @alisonzamora”,0
@DanaDelikat This is my 2nd floxing which does not help. The first was 1990 and did not know then either-Cipro for pneumonia. Told poss. M.S,0
Just Took 2 500 MG DivalProex Sod ER &amp; 1  Olanzapine 15 MG Tablet. #FuckTheCityOfAustin [Especially The St. David's ER Room. I told y'all],0
"@DrJudyStone Dr-read you know side effects of Levaquin, Avelox, and Cipro-True? Can you help people suffering-Drs. tell us in our mindNO WAY",0
@RuralDocMD Please advise if you know of Levaquin Toxicity/adverse reactions. I am a 4+ year sufferer and chronic pain every day=can u help,0
White chicks with lozenge☺🙋,0
._. @Marissor that's a lot of lamictal.,0
@FlorenceSheriffDept A man with a ponytail just offered my son a lozenge. WHAT SHOULD I DO?!?!,0
@CallMe_Mone depression it hurts cymbalta can help ^_^,0
I often get the urge to ask metal vocalists if they'd like a lozenge.,0
"Someone get @AmandaBynes some seroquel, pls.",0
Get ur lozenge away from me,0
@CallMe_Mone *watches as rain waters the cymbalta*,0
Venlafaxine with a Kirin chaser...,0
@LaurenLozenge love you too lozenge #chinabetterknow,0
Anyone taking effexor? And do u drink on it?,0
Depression hurts... Cymbalta can help @ShannonGaghan,0
lmao you're on cymbalta. Mania away.,0
Finding a tasty lozenge is really tricky nowadays. And that fisherman? He isn't my friend. :(,0
"""Gaulk"" - Doozy (Lozenge)",0
It's 7pm - time to make love to my husbands Lamotrigine and Fluoxitine.,0
Fuck some lamictal...almost died. #fuck,0
The key to ultimate success and unlimited money is to develop a sore throat lozenge that actually works #fastreliefmyass,0
@BaezaRush @Bugs818 @ImDiamonds_ @iBe_Laced is that a seroquel I see?,0
Mann I've been having the munchies ALL day eatin weird shxt ahaha my zyprexa gotta nigga tearin up food,1
I shoulda taken my Fluoxetine. dammit.,0
This throat lozenge tastes like sambucca vom,0
Good bye Levofloxacin.,0
@Tay_Thompson422 ciprofloxacin I have a UTI that's spread into my kidneys,0
Took a trazodone without a splash of vodka and now I'm worried that it won't work.,0
Dissatisfied with Rosetta. Moved on to Cipro,0
@CandidlyKelly yes last year I went and got lamictal it was like 3 bucks... this most recent time it was 22 dollars for a bottle of 50mg D:,0
"@CandidlyKelly some day I should try fluoxetine again. it made me all suicidal the first time, but I was 18",1
"#Namenda RT @JPosnanski: Man oh man, the Spurs players who actually remember they have another series to play have to be happy.",0
Someone really ought to offer Heather and Date a lozenge. Throats hurt vicariously. #karaoke. #Reallife,0
bliss... just took 4 seroquel. Should sleep like a baby. Oh an my mood swings an a anger should be more managable soon,0
Finna Take Seroquel !!!!,0
@MMMSecret Cipro? ISn't that the stuff they give people to treat Anthrax?,0
Men's Warehouse guy needs a lozenge.,0
"Then the groom burst through the door in a black tux with a hospital bed or something attached to him. Thanks, Effexor. Always an adventure",0
i need a fucking cymbalta,0
"""Deep Throat Coat""

The lozenge trusted by all 9 out of 10 government whistleblowers.",0
@Morgan_Akerrr @MeganReece007 I'm depressed I need cymbalta,0
Cymbalta and justice cards are the equal-vent to Sams life  @lowest_type,0
"@pukesoup ewww. those must taste horrible esp abilify and lamictal, even it just touches my tongue, it's bitter",0
"@THE_FLEEK depending on your pain, for me and my back all over pain  Cymbalta has been a miracle no side effects",0
any suggestions on managing intractable arm spasms in CRPS? Benzo's/Baclofen/Opiods/TCA/Pregabalin all unhelpful. S/c ketaimen works ...,0
To take my seroquel and have weird dreams or to not... Real life lyndsey world questions,1
i need a lozenge,0
Cunt lozenge. #illexplainlater,0
@pukesoup i thought you took ability too ._. abilify and concerta are my longest meds but i stopped concerta. does lamictal taste bitter?,0
Glad I'm getting off of cymbalta. I like my new rheumatalogist,0
Depression hurts. Cymbalta can help.,0
"@zirkont switch to Effexor - although I think there is a newer variant that is worth considering, not sure of the name",0
@TheMcCuntface all the effort and passion in the world is nt enough. Paxil patients r suffering from a giant hole ripped in their soul.,0
"@SinaAmedson That one is also on my list!!  And ""lozenge""",0
@zirkont desvenlafaxine is the new version of Effexor,0
Checking out Cipro for the first time. The boys are behaving which helps! Good work @francaboutwine with the badlands ;-),0
I found a lozenge with menthol and benzocaine. Oh my new best friend.,0
1 hour before our concert. And check out out lozenge Buffet table. http://t.co/JHEKVbIZnp,0
"@ABittersweet1 Cipro destroyed my entire body, from head to toe.  Bedridden since 2009.  Be VERY careful.",1
"@Fox1985 Cipro can permanently damage ALL tendons in the body.  If you enjoy being able to walk, you need to find a safer antibiotic!",0
@teepeewest Did you get floxed too?  I've been in bed since 2009 thanks to just 12 Cipro pills!  They never told me this can be permanent!!!,1
"@HollettLA If you love your friends, you will not provide them with potentially crippling poison.  Cipro destroys lives!",0
"@Angel_Long @PrincessDolly85 Cipro crippled me. You should also stay away from all other antibiotics in the same class (Levaquin, Avelox...)",0
@680News  Run for your life from Cipro!  (While you're still physically able to run),0
@onlinewebseller Cipro is poison whether it's expired or not!,0
@Jakefletcha @Becki_65roses Cipro is real bad on your entire body!  Take it from me (on disability since '09 thanks to just 12 pills).,1
"Drug used in treatment of traveller's diarrhea is:
a-ampicillin
b-amoxicillin
c-co-trimoxazole
d-ciprofloxacin

Ans: Ciprofloxacin",0
@Gscott7 I'm over my lozenge limit for the next 4 hours lol. Abbiegail is here now and I have to whisper. She finds it hilarious,0
Day five of no effexor. I am guessing this is what it feels like when you come off heroin...  #discontinuation,1
@deltrimental side-Effexor? Too many friends with disturbing experiences on that,0
@MrsMRobbo I'm on tysabri currently but it's not working :( hoping it is working for you. Cute pic!,0
"Although my bitching about being fat did look a but comical next to my brother, with his olanzapine induced weight gain.",1
Side effects of Effexor http://dld.bz/VDEu venlafaxine depression,0
@1pcornwell It sucks being bipolar.  I am taking Geodon.  It seems to work most of the time.  I'm new to this.  Was PTSD.  Now bipolar too.,0
Study to Evaluate the Safety and Efficacy of Ciprofloxacin (Inhaled) in Patients With Cystic Fibrosis http://dlvr.it/3SQ4tG,0
Where to Purchase Actonel - Actonel From Mexico Without Pre_script_ion at Maryland - Read more: http://bit.ly/ZmaDh9,0
@TIMEVALUMIKEK it was scary to go on tysabri because of the risks.. And now it's frustrating because it's not working.  Not sure what to do,0
@lodaox How long have you been on Tysabri? Do you know your JCV status? Did all this happen while on Ty (bad MRIs etc)?,0
"@RMinNYC ugh. So they dont think it was just the namenda? Honestly doesnt surprise me, sucks, but many of us have pots too",0
The Fluoroquinolone Syndrome &lt;-Have you experienced side effects from taking Quinolones antibiotics (e.g. Cipro) ?,0
@deltrimental Stopping Effexor is probably good but not suddenly! xxx,0
"@arioch1970 &lt; Seroquel - at high doses its for psychotics at a low dose it helps anxiety, depression &amp; insomnia. 25mg I can finally sleep.",0
I wonder how many negative or clinically irrelevant zoledronic acid trial presntations I've sat through in the last decade? #ASCO13,0
"@phumlanimfeka but none of them are registered with CIPRO, ot can be found online except for your who's who entry? @ulrik_s",0
". @phumlanimfeka tweak is not registered / does not appear on cipro / CTIC database. phude is being 'deregistered'. again, what do you do?",0
antidepressant utk depress phase dan olanzapine #psych13 RT @KHAL_lee: @arcx13 bipolar disorder ni normal ke? How to handle with this?,0
Archie is freaking out from thunder. Thunder shirt ain't working. Any ideas to calm doggie? Shaking like a leaf- do I give him my seroquel?,0
"Cymbalta may cause*dead voice-reads fast* dryness,redness of the eye and burnin in the anus.ppl consult with ur doctor before takin cymbalta",0
Plus this antibiotic is making me stupid and clumsy. Cipro is evil but the fever is gone.,1
Depression hurts. Cymbalta can help. http://t.co/dIgERvIGWI,0
@GardenVibe also the #antibiotic Levaquin will create a situation for tendons to rupture more easily.,0
Cookies for trazodone. #JailStories #WhatEven,0
Nikkas dyin wish is a throat lozenge,0
"#asco13 for@ccalliance Dr. Dy at JHU pain mgmt, duloxetine very little success in peripheral neuropathy do 2 side effects some have min bene",0
@one2threekatie that's what happened to me with the cymbalta,0
@cartoonlogos It's short-term pain while I recover from ear surgery. Nothing I need Cymbalta for.,0
@Ana_Ednos the tramadol isn't mine the Quetiapine is,0
Would you slow down? You sound like the end of a Cymbalta commercial. #arresteddevelopment #HBIC,0
@inmyskinnydream I take quetiapine!!!!,0
"@Loverly_Jen I'm on Effexor, or at least that's what gives me the bad side effects now. I've tried other stuff that's just as bad though",0
"@LithiumLibGirl I can relate to the olanzapine lbs, but you'll be great!",1
"@LithiumLibGirl I'm sure it helps that you are so active. I did eventually lose my olanzapine lbs, so there is hope. :)",0
"#undermybed giant stash of Seroquel ""samples""",0
CIPRO de registration process killing us OMG...Annual returns causing havoc 4 businesses 4 sure..,0
I need a throat lozenge. 💊,0
"@SarahChoueiry I ask my doctor for a prescription for cipro when traveling. I haven't needed to use it, but it's a piece of mind!",0
Class of #antibiotics called #floroquinolones can result in torn #ligaments and #tendons. #Levaquin.,0
@pedo143 you be straight floxin yo,0
Patient: what's ready for me. Me: Namenda Pt: I don't recall what that's for. Me: memory Pt: I guess I need that.,0
"@AuthorEdKurtz Oh, it sucks, but try doing SNRI withdrawal. They had to put me on a whole other drug just to get me off Effexor. :(",1
Cymbalta didn't work? Have you tried taping Walmart bags to your cats feet?,0
"@janieo I'm a mess, but getting through it, I guess. On Effexor since I haven't stopped shaking since she died. You better now?",0
@Dan_Decruz93: Someone give that james a throat lozenge.....he sounds like villas boas,0
I need a lozenge. Does anyone have a lozenge?,0
@KenWahl1 Allora Buona serata da Cipro Tony! I'm laughing...I don't even speak Italian for God's sake lol,0
"@Sectioned_ I suffered with this when on a combo of fluoxetine and aripripazole, was horrible, soon as I stopped these meds it went away.",0
"I'm sure this fluoxetine is making my illness worse, especially since I can't eat..",0
"Dear Effexor, fucl off. Knew better than to take their meds, I'm a fucking nutter",0
Cymbalta not what you did,0
@blurbette @MsTerryMcMillan I'm being migrated to Cymbalta from Lyrica. I wish I had never touched Lyrica. Why should I not go on Cymbalta?,0
#lamotrigine headaches suck :( i wanna curl up &amp; cry.,1
My life is starting to resemble a Cymbalta commercial.,0
It turns out that I can still ride a bike in spite of my ataxia (side effect of Lamotrigine) It has been at least 25 years.,1
@sunnygirl20  I am for now. On 3wks of Cipro and more post op and the surgery will help clear it up. Thanks and glad u are better now! Wohoo,0
@jimbowood stop blowing dudes in the summer you gay barner and take a throat lozenge #RMFT,0
"@EpilepsySucksUK Oxcarbazepine, lamotrigine &amp; midazolam to control the different types, atonic, tonic clonic (rarely), focal &amp; aura types :(",0
She need a lozenge b.,0
Taking my aspirin and paxil aka Sierra Nevada Torpedo and Red Congolese dabs. Feeling better already.,0
Debbie just the wall. She never had it all. One Prozac a day. Husbands a CPA.,0
"""slow down, you sound like the end of a Cymbalta commercial.""",0
Ok I've got a med ? Anyone ever tried cymbalta?? My doc put me on it but I slept 10 hrs straight!!,1
So I may be allergic to the metoprolol. Rash on my face. Needing my inhaler daily since Friday.,1
I think my 9 year old needs Cymbalta :(,0
/fluoxetine/and life is beautiful again/positiv/ xDDDDDDDDD http://t.co/OXAxz6HpV8,0
"Depression hurts, Cymbalta can help.",0
Cymbalta is fuckin expensive damn,0
"pained by all the stupidity on your tl?
cymbalta can help",0
"""Slow down! You sound like the end of a Cymbalta commercial!""",0
"""Depression hurts, cymbalta helps"" @HaleighPatch wtf?!?! Hahaha",0
". @TheKilling_AMC is a cymbalta commercial you can never escape. 
And that's fine.",0
RT @DrJenGunter: Direct to consumer advertising leads people to believe that Cymbalta or Lyrica are best tx for Fibromyalgia. Sigh. #hcsm,0
"a lozenge considers a saddler: fanwise, but not redressive",0
“@DrJenGunter: DTC advertising leads people to believe that Cymbalta or Lyrica are best tx for Fibromyalgia. Sigh,0
"Depression hurts, cymbalta can help. So pop a few and shut the fuck up. No sympathy from me sorry.",0
"Love Radio boards!  ""Could Atlanta provide Nash FMs afternoon jock in WI a throat lozenge"".",0
"@SeraRavi also, a free trial of Cymbalta",0
In depression.... Cymbalta could help 😪,0
"@mirandafields32 depression hurts, cymbalta can help",0
"@brokennails I should've known. Here, have a lozenge. ;)",0
Prozac dosis needed,0
this lozenge is making my whole mouth numb... is that normal?,1
@jrod6595 depression hurts cymbalta can help,0
Somebody pass the cymbalta,0
Trazadone is the only thing that helps me sleep at night,0
I think I finally feel the last of the toxins slithering loudly out of my body. Dr's shouldn't prescribe medicine that does this. #effexor,1
Lamotrigine may be of interest for both prevention and treatment of brain metastases of HER2+ breast cancer.,0
@GingerJen_ the best sleep med I've ever used is trazadone,0
The next time y'all see me I'm going to be on a Cymbalta commercial.,0
"@micaellaroseee i'm currently on lamotrigine, and probally getting put on aint-depressants tomorrow...it ain't that bad tho",0
@pillmanuk I have made my customary offering to them by burning some trainee tech test papers on a fire made primarily of fluoxetine boxes,0
